Participant Identifier,Survey name,Destination name,Destination address,Destination latitude,Destination longitude,Created at,Emissions per km (kg CO2e),"Total distance (round trip, km)","Total emissions (round trip, kg CO2e)",Time spent total (s),Time spent in origin address (s),Time spent in means of transportation (s),Time spent in map (s),Time spent in additional questions,Number of itineraries,Itinerary Identifier,Itinerary index,Origin address,Origin latitude,Origin longitude,"Distance (single journey, km)",Means of transportation,Emission factor value,Emission factor authority,Emission factor source,Emission factor year,Emission factor region,Emission factor description,"Emissions (single journey, kg CO2e)",Automobile passengers,Automobile size,Automobile drive,Allocation
026EC8FC-151A-4D5C-BF05-F8AD0D6ADFF1,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:18:45.541Z,0.04379,298.89,13.08713,32.95,14.31,15.39,18.77,0,2,AF2C65E2-FBDB-4813-B3CA-6200A9342063,1,Kempten (Allgäu),47.736427,10.333101,106.14,automobile,0.0621,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={D8D60864-21D9-42A2-9E56-2C1AD4D9CBC5},2020,DE,Emission intensity of electric passenger car medium. Direct electricity consumption and upstream LCA activity is included.,3.29562,2,car,electric,
026EC8FC-151A-4D5C-BF05-F8AD0D6ADFF1,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:18:45.541Z,0.04379,298.89,13.08713,32.95,14.31,15.39,18.77,0,2,65D92BD4-77B9-41B8-BD64-69A046CF4A6F,2,Germering,48.130898,11.36486,43.31,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",3.24795,,,,
23FEE7A9-F601-456A-9C03-92590F2770E6,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:19:33.097Z,0.092,186.49,17.15745,13.71,10.08,15.12,3.74,0,1,4FE6A6BD-030C-466A-928A-F390484B2849,1,Gaimersheim,48.804782,11.36831,93.25,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,8.57872,2,van,petrol,
0FB6632F-F240-4C05-A511-7D57C7040B47,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:19:33.097Z,0.092,186.49,17.15745,13.71,10.08,15.12,3.74,0,1,9CFCC681-ADA1-4496-9DB1-22085BA98106,1,Gaimersheim,48.804782,11.36831,93.25,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,8.57872,2,van,petrol,
4E36349D-556F-41FE-8EC8-1726C985E5F3,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,C192455F-7AF3-4015-B1BD-F1649F45FFBA,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
4E36349D-556F-41FE-8EC8-1726C985E5F3,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,2371304C-430A-4645-9E69-789BA2C0120D,2,München Hauptbahnhof,48.140498,11.5585,14.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.0944,,,,
B4041804-30E2-4C85-AE03-09A35D2AB03A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,5B8C3821-D595-4C77-B9C6-A5575B7416B8,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
B4041804-30E2-4C85-AE03-09A35D2AB03A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,75AD12EE-98C5-4C28-A90D-EF6B1D294DF9,2,München Hauptbahnhof,48.140498,11.5585,14.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.0944,,,,
B33D362A-3348-4E96-B5FB-26CC0F3965FD,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,1A6ED3AD-A9D7-40E8-8017-C6023E5EB47E,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
B33D362A-3348-4E96-B5FB-26CC0F3965FD,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,D8D4DFB4-E936-45C0-B8BC-90F41698ADB6,2,München Hauptbahnhof,48.140498,11.5585,14.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.0944,,,,
0D99C010-3FE0-4111-9FBD-95739A583138,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,023988E9-4000-4930-8D2C-BFBBDF43D105,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
0D99C010-3FE0-4111-9FBD-95739A583138,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:19.438Z,0.01107,1206.05,13.34549,27.98,8.99,14.39,18.81,0,2,2DBB2FEA-AEB8-47FE-B2E3-0FD540A4924B,2,München Hauptbahnhof,48.140498,11.5585,14.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.0944,,,,
892D36CE-1DF7-45F5-8FF9-E0CC2AA2D370,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:29.949Z,0.15025,6545.12,999.67893,80.97,23.25,17.25,44.65,11.29,2,CA1D46FF-DC74-4382-8AAF-5BFB42710F93,1,Las Palmas de Gran Canaria,28.124775,-15.428699,3240.12,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,497.45498,,,,I travelled here especially for this event.
892D36CE-1DF7-45F5-8FF9-E0CC2AA2D370,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:29.949Z,0.15025,6545.12,999.67893,80.97,23.25,17.25,44.65,11.29,2,CEE74D19-897E-49C2-B2E5-00C8B231E3E6,2,"Nordallee 25, Nordallee",48.354767,11.763337,32.44,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,2.38449,2,car,petrol,I travelled here especially for this event.
FE115E47-546B-451B-AAB2-B495EB2CCC68,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:29.949Z,0.15025,6545.12,999.67893,80.97,23.25,17.25,44.65,11.29,2,723588FF-7D7C-418A-AA5D-8BE9F21F9A92,1,Las Palmas de Gran Canaria,28.124775,-15.428699,3240.12,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,497.45498,,,,I travelled here especially for this event.
FE115E47-546B-451B-AAB2-B495EB2CCC68,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:29.949Z,0.15025,6545.12,999.67893,80.97,23.25,17.25,44.65,11.29,2,5D0527E4-5584-4C4C-A91B-CB9A04542653,2,"Nordallee 25, Nordallee",48.354767,11.763337,32.44,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,2.38449,2,car,petrol,I travelled here especially for this event.
652CF6B0-C612-4818-97BE-BB252DFD615A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:49.080Z,0.23626,1230.45,290.71313,32.59,10.74,22.49,20.06,2.78,2,87D48C9A-4E41-4BD5-BDD6-0F5EF27F2FAE,1,Posen,52.408494,16.934527,580.64,flight,0.24587,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of domestic flight (within UK) for average passenger including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,142.76277,,,,I travelled here especially for this event.
652CF6B0-C612-4818-97BE-BB252DFD615A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:49.080Z,0.23626,1230.45,290.71313,32.59,10.74,22.49,20.06,2.78,2,D16FCF06-FF0F-4D55-8227-2AC6EFB60846,2,"Flughafen München, Nordallee",48.353862,11.786431,34.58,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.5938,,,,I travelled here especially for this event.
2D482EA7-9717-4304-81AA-5ABABD7016D8,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:49.080Z,0.23626,1230.45,290.71313,32.59,10.74,22.49,20.06,2.78,2,2CC3E2A5-8EBA-44E6-BCEA-5995FC267EEE,1,Posen,52.408494,16.934527,580.64,flight,0.24587,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of domestic flight (within UK) for average passenger including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,142.76277,,,,I travelled here especially for this event.
2D482EA7-9717-4304-81AA-5ABABD7016D8,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:21:49.080Z,0.23626,1230.45,290.71313,32.59,10.74,22.49,20.06,2.78,2,F0DAFA38-C797-41AC-88B0-C8940783021B,2,"Flughafen München, Nordallee",48.353862,11.786431,34.58,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.5938,,,,I travelled here especially for this event.
D89D4B9C-1019-4495-9EF8-F89E56DD5468,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,FCB4BDD0-8CFC-4D78-926C-1190B7E1103E,1,Wuppertal,51.272366,7.198851,621.96,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.89619,,,,
D89D4B9C-1019-4495-9EF8-F89E56DD5468,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,6E4E3CC9-98D3-4E7A-B6C6-4A5AFD52E98F,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
F769BE74-8A70-4E14-80AC-741673FF906F,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,360404C3-B75D-4436-A790-3F8A4B0EB027,1,Wuppertal,51.272366,7.198851,621.96,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.89619,,,,
F769BE74-8A70-4E14-80AC-741673FF906F,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,D79B1A9C-9F3B-40A7-8FFD-86AB4832DE95,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
2239ABC6-3E54-45AA-8AAA-FC4BBBE8587B,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,7514C505-D011-444B-A935-900504C41148,1,Wuppertal,51.272366,7.198851,621.96,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.89619,,,,
2239ABC6-3E54-45AA-8AAA-FC4BBBE8587B,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,5151F99E-36AA-43AC-A2F7-6D7636727B37,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
2B19723D-37E7-416A-AC60-AF7E7614D116,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,4382D7AC-8D8B-4761-8D7E-F9D4AE519D3B,1,Wuppertal,51.272366,7.198851,621.96,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.89619,,,,
2B19723D-37E7-416A-AC60-AF7E7614D116,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,DDFFECBA-7CE8-4215-A338-2200751B22F6,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
38E17A45-8B04-4691-97E6-585FF35FCF28,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,F320E20B-6D12-4799-9922-E101A437C729,1,Wuppertal,51.272366,7.198851,621.96,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.89619,,,,
38E17A45-8B04-4691-97E6-585FF35FCF28,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:38.680Z,0.0107,1267.56,13.56538,53.87,11.42,6.35,42.34,0,2,BC9011DB-77D4-406A-AEA9-F21CD9F1FF44,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
A60A3A8C-31F2-4609-8FE7-B727B481753E,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:49.505Z,0.0735,132.76,9.75815,16.17,9.78,11.7,6.69,0,1,2837E6CC-1892-4D0E-8378-B156208B70AE,1,Waldkraiburg,48.206223,12.401969,66.38,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,4.87908,2,car,petrol,
0A58646F-AAFF-432A-B41C-423FEE72BCBD,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:22:49.505Z,0.0735,132.76,9.75815,16.17,9.78,11.7,6.69,0,1,95E994F9-CBDC-463C-AA07-E29C92A65EFC,1,Waldkraiburg,48.206223,12.401969,66.38,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,4.87908,2,car,petrol,
F78E6FD1-4E27-40F8-A555-812F528F6494,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:33.532Z,0.01074,1229.91,13.20848,50.31,15.17,6.77,35.24,0,2,EF801DED-5CBA-47FF-9D0B-3407C18899D0,1,Kanton Wallis,46.307605,7.468706,603.14,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.71774,,,,
F78E6FD1-4E27-40F8-A555-812F528F6494,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:33.532Z,0.01074,1229.91,13.20848,50.31,15.17,6.77,35.24,0,2,98AA2C63-8378-47FF-A734-6E8A06D845BC,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
820E92ED-2854-4384-A441-472C6AFF2964,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:33.532Z,0.01074,1229.91,13.20848,50.31,15.17,6.77,35.24,0,2,C9E94F9A-DF5A-435B-814B-A02D6B26C8E2,1,Kanton Wallis,46.307605,7.468706,603.14,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.71774,,,,
820E92ED-2854-4384-A441-472C6AFF2964,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:33.532Z,0.01074,1229.91,13.20848,50.31,15.17,6.77,35.24,0,2,BD37942B-15C0-447F-B448-C51D11D11D37,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
4BBE8B26-DC5B-4E83-9E5E-89E2E128196A,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:51.881Z,0.0735,168.81,12.40783,14.74,8.76,14.45,6.26,0,1,2F4D1D8A-8611-418C-9B36-F04A0490F5BC,1,Ingolstadt,48.762869,11.424855,84.41,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,6.20391,2,car,petrol,
FEE4D508-AFA2-4875-A11A-AFF39A81FEEA,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:23:51.881Z,0.0735,168.81,12.40783,14.74,8.76,14.45,6.26,0,1,5D98A29B-4B70-4C79-87C4-D8F2FA338E85,1,Ingolstadt,48.762869,11.424855,84.41,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,6.20391,2,car,petrol,
